dag,tijd,jaar,gem_intensiteit
Saturday,11:45,2022,978.3166123778502
Saturday,11:45,2023,1020.7388059701492
Saturday,11:45,2024,1022.3073005093379
Saturday,12:00,2019,1020.4212158808933
Saturday,12:00,2020,912.3366834170854
Saturday,12:00,2021,1049.439205955335
Saturday,12:00,2022,967.4827361563518
Saturday,12:00,2023,1017.8930348258707
Saturday,12:00,2024,1016.7962648556876
Saturday,12:15,2019,1061.512406947891
Saturday,12:15,2020,948.4698492462312
Saturday,12:15,2021,1093.4615384615386
Saturday,12:15,2022,1012.5915309446254
Saturday,12:15,2023,1056.6828358208954
Saturday,12:15,2024,1040.6553480475382
Saturday,12:30,2019,1080.877171215881
Saturday,12:30,2020,972.8266331658291
Saturday,12:30,2021,1116.9627791563275
Saturday,12:30,2022,1035.2325732899023
Saturday,12:30,2023,1082.2611940298507
Saturday,12:30,2024,1058.4499151103566
Saturday,12:45,2019,1087.9168734491316
Saturday,12:45,2020,993.7908291457286
Saturday,12:45,2021,1145.2183622828784
Saturday,12:45,2022,1051.5381107491858
Saturday,12:45,2023,1101.3532338308457
Saturday,12:45,2024,1069.358234295416
Saturday,13:00,2019,1086.1923076923076
Saturday,13:00,2020,988.2123115577889
Saturday,13:00,2021,1133.0924317617867
Saturday,13:00,2022,1044.512703583062
Saturday,13:00,2023,1090.556592039801
Saturday,13:00,2024,1057.446519524618
Saturday,13:15,2019,1117.37158808933
Saturday,13:15,2020,1025.6633165829146
Saturday,13:15,2021,1173.9857320099256
Saturday,13:15,2022,1074.2957654723127
Saturday,13:15,2023,1124.228855721393
Saturday,13:15,2024,1078.8132427843802
Saturday,13:30,2019,1127.021712158809
Saturday,13:30,2020,1042.2613065326634
Saturday,13:30,2021,1191.9478908188585
Saturday,13:30,2022,1090.6241042345277
Saturday,13:30,2023,1131.4166666666667
Saturday,13:30,2024,1091.5874363327673
Saturday,13:45,2019,1121.894540942928
Saturday,13:45,2020,1049.7349246231156
Saturday,13:45,2021,1203.332506203474
Saturday,13:45,2022,1091.1374592833877
Saturday,13:45,2023,1131.141169154229
Saturday,13:45,2024,1086.269949066214
Saturday,14:00,2019,1111.5657568238214
Saturday,14:00,2020,1039.6633165829146
Saturday,14:00,2021,1171.3126550868487
Saturday,14:00,2022,1079.090425531915
Saturday,14:00,2023,1122.233830845771
Saturday,14:00,2024,1079.5874363327673
Saturday,14:15,2019,1136.7828784119106
Saturday,14:15,2020,1064.9685929648242
Saturday,14:15,2021,1192.5334987593053
Saturday,14:15,2022,1100.343085106383
Saturday,14:15,2023,1136.7885572139303
Saturday,14:15,2024,1101.1494057724958
Saturday,14:30,2019,1138.6929280397023
Saturday,14:30,2020,1063.9415829145728
Saturday,14:30,2021,1190.1817617866004
Saturday,14:30,2022,1111.5212765957447
Saturday,14:30,2023,1137.6044776119404
Saturday,14:30,2024,1110.8947368421052
Saturday,14:45,2019,1119.5186104218362
Saturday,14:45,2020,1052.6608040201006
Saturday,14:45,2021,1173.7890818858561
Saturday,14:45,2022,1106.8856382978724
Saturday,14:45,2023,1138.0466417910447
Saturday,14:45,2024,1109.332767402377
Saturday,15:00,2019,1097.5179900744417
Saturday,15:00,2020,1015.9849246231156
Saturday,15:00,2021,1138.9429280397023
Saturday,15:00,2022,1080.2058631921825
Saturday,15:00,2023,1107.6218905472638
Saturday,15:00,2024,1084.3887945670629
Saturday,15:15,2019,1105.778535980149
Saturday,15:15,2020,1018.4849246231156
Saturday,15:15,2021,1142.7859801488835
Saturday,15:15,2022,1081.714006514658
Saturday,15:15,2023,1104.5771144278608
Saturday,15:15,2024,1095.76740237691
Saturday,15:30,2019,1102.0111662531017
Saturday,15:30,2020,1011.4045226130653
Saturday,15:30,2021,1141.8988833746898
Saturday,15:30,2022,1082.9602605863192
Saturday,15:30,2023,1104.455223880597
Saturday,15:30,2024,1092.5517826825128
Saturday,15:45,2019,1097.8939205955335
Saturday,15:45,2020,1006.3869346733668
Saturday,15:45,2021,1131.8827543424318
Saturday,15:45,2022,1070.8019543973942
Saturday,15:45,2023,1103.1616915422885
Saturday,15:45,2024,1079.3005093378608
Saturday,16:00,2019,1069.794665012407
Saturday,16:00,2020,965.7437185929648
Saturday,16:00,2021,1092.6501240694788
Saturday,16:00,2022,1015.9231270358306
Saturday,16:00,2023,1074.6218905472638
Saturday,16:00,2024,1053.893039049236
Saturday,16:15,2019,1067.7289081885856
Saturday,16:15,2020,961.7562814070352
Saturday,16:15,2021,1089.5645161290322
Saturday,16:15,2022,1028.8
Saturday,16:15,2023,1068.7444029850747
Saturday,16:15,2024,1051.6553480475382
Saturday,16:30,2019,1067.2102977667494
Saturday,16:30,2020,946.2035175879397
Saturday,16:30,2021,1068.667493796526
Saturday,16:30,2022,1011.0462540716612
Saturday,16:30,2023,1061.7207711442786
Saturday,16:30,2024,1054.5016977928692
Saturday,16:45,2019,1059.3238213399504
Saturday,16:45,2020,937.1180904522613
Saturday,16:45,2021,1059.6476426799009
Saturday,16:45,2022,1007.9374592833876
Saturday,16:45,2023,1056.1144278606964
Saturday,16:45,2024,1053.1969439728352
Saturday,17:00,2019,1053.0738213399504
Saturday,17:00,2020,914.7701005025126
Saturday,17:00,2021,1036.1017369727047
Saturday,17:00,2022,1002.5413680781759
Saturday,17:00,2023,1041.5932835820895
Saturday,17:00,2024,1049.2410865874363
Saturday,17:15,2019,1075.491935483871
Saturday,17:15,2020,921.5075376884422
Saturday,17:15,2021,1037.991935483871
Saturday,17:15,2022,1005.2091205211726
Saturday,17:15,2023,1042.6119402985075
Saturday,17:15,2024,1054.9711375212223
Saturday,17:30,2019,1049.4435483870968
Saturday,17:30,2020,883.9899497487437
Saturday,17:30,2021,1006.356699751861
Saturday,17:30,2022,972.9224755700326
Saturday,17:30,2023,1024.0099502487562
Saturday,17:30,2024,1033.339558573854
Saturday,17:45,2019,996.5843672456575
Saturday,17:45,2020,840.0866834170854
Saturday,17:45,2021,950.3684863523573
Saturday,17:45,2022,924.4742671009772
Saturday,17:45,2023,987.5671641791045
Saturday,17:45,2024,998.4736842105264
Saturday,18:00,2019,940.3560794044665
Saturday,18:00,2020,770.8969849246231
Saturday,18:00,2021,871.6898263027296
Saturday,18:00,2022,863.3511400651465
Saturday,18:00,2023,937.8059701492538
Saturday,18:00,2024,946.2750424448217
Saturday,18:15,2019,906.2127791563275
Saturday,18:15,2020,734.3015075376884
Saturday,18:15,2021,825.483870967742
Saturday,18:15,2022,825.957003257329
Saturday,18:15,2023,900.9925373134329
Saturday,18:15,2024,923.6146010186757
Saturday,18:30,2019,853.2735732009926
Saturday,18:30,2020,678.1344221105528
Saturday,18:30,2021,761.0272952853599
Saturday,18:30,2022,781.1179153094463
Saturday,18:30,2023,853.5796019900497
Saturday,18:30,2024,875.9473684210526
Saturday,18:45,2019,806.1873449131514
Saturday,18:45,2020,639.248743718593
Saturday,18:45,2021,720.6526054590571
Saturday,18:45,2022,737.1596091205212
Saturday,18:45,2023,820.4726368159204
Saturday,18:45,2024,839.0543293718166
Saturday,19:00,2019,755.1495037220843
Saturday,19:00,2020,606.1507537688442
Saturday,19:00,2021,682.9975186104218
Saturday,19:00,2022,702.785667752443
Saturday,19:00,2023,786.3905472636816
Saturday,19:00,2024,791.0135823429541
Saturday,19:15,2019,738.289081885856
Saturday,19:15,2020,588.5954773869347
Saturday,19:15,2021,669.2357320099255
Saturday,19:15,2022,691.700325732899
Saturday,19:15,2023,767.455223880597
Saturday,19:15,2024,775.0033955857385
Saturday,19:30,2019,717.182382133995
Saturday,19:30,2020,572.5427135678392
Saturday,19:30,2021,654.2084367245658
Saturday,19:30,2022,665.057980456026
Saturday,19:30,2023,739.3625621890548
Saturday,19:30,2024,738.3752122241086
Saturday,19:45,2019,689.705334987593
Saturday,19:45,2020,559.7261306532663
Saturday,19:45,2021,651.2059553349876
Saturday,19:45,2022,645.7895765472313
Saturday,19:45,2023,726.1990049751244
Saturday,19:45,2024,717.4482173174873
Saturday,20:00,2019,665.0657568238213
Saturday,20:00,2020,540.5879396984925
Saturday,20:00,2021,659.0669975186104
Saturday,20:00,2022,627.9843648208468
Saturday,20:00,2023,700.3874378109452
Saturday,20:00,2024,698.7792869269949
Saturday,20:15,2019,656.7034739454094
Saturday,20:15,2020,535.0603015075377
Saturday,20:15,2021,682.4454094292804
Saturday,20:15,2022,613.6234527687296
Saturday,20:15,2023,678.943407960199
Saturday,20:15,2024,695.2308998302207
Saturday,20:30,2019,653.6687344913151
Saturday,20:30,2020,524.0603015075377
Saturday,20:30,2021,676.4776674937965
Saturday,20:30,2022,586.2045602605863
Saturday,20:30,2023,650.1262437810946
Saturday,20:30,2024,672.8056027164686
Saturday,20:45,2019,647.447270471464
Saturday,20:45,2020,516.2361809045226
Saturday,20:45,2021,613.6401985111662
Saturday,20:45,2022,573.2846905537459
Saturday,20:45,2023,635.0820895522388
Saturday,20:45,2024,654.6740237691001
Saturday,21:00,2019,627.0037220843673
Saturday,21:00,2020,500.64824120603015
Saturday,21:00,2021,527.1110421836229
Saturday,21:00,2022,557.972638436482
Saturday,21:00,2023,616.7786069651742
Saturday,21:00,2024,635.6179966044143
Saturday,21:15,2019,612.6947890818858
Saturday,21:15,2020,491.2286432160804
Saturday,21:15,2021,504.287841191067
Saturday,21:15,2022,552.9537459283388
Saturday,21:15,2023,612.4154228855722
Saturday,21:15,2024,620.7453310696095
Saturday,21:30,2019,592.3120347394541
Saturday,21:30,2020,476.143216080402
Saturday,21:30,2021,489.75558312655085
Saturday,21:30,2022,544.4482084690554
Saturday,21:30,2023,599.3706467661691
Saturday,21:30,2024,614.5067911714771
Saturday,21:45,2019,585.1339950372209
Saturday,21:45,2020,470.27324120603015
Saturday,21:45,2021,469.90818858560795
Saturday,21:45,2022,534.5537459283388
Saturday,21:45,2023,597.7810945273632
Saturday,21:45,2024,602.276740237691
Saturday,22:00,2019,598.0086848635236
Saturday,22:00,2020,478.1005025125628
Saturday,22:00,2021,455.49627791563273
Saturday,22:00,2022,553.0527687296417
Saturday,22:00,2023,606.5995024875622
Saturday,22:00,2024,613.3225806451613
Saturday,22:15,2019,611.7630272952854
Saturday,22:15,2020,489.5923366834171
Saturday,22:15,2021,455.7593052109181
Saturday,22:15,2022,576.8736156351791
Saturday,22:15,2023,626.0
Saturday,22:15,2024,640.3921901528014
Saturday,22:30,2019,604.8995037220843
Saturday,22:30,2020,474.66582914572865
Saturday,22:30,2021,435.3722084367246
Saturday,22:30,2022,576.2788273615636
Saturday,22:30,2023,625.4253731343283
Saturday,22:30,2024,636.9592529711375
Saturday,22:45,2019,593.7673697270471
Saturday,22:45,2020,444.67336683417085
Saturday,22:45,2021,404.17369727047145
Saturday,22:45,2022,559.0957654723127
Saturday,22:45,2023,621.1890547263681
Saturday,22:45,2024,624.2275042444821
Saturday,23:00,2019,588.3008684863523
Saturday,23:00,2020,428.30904522613065
Saturday,23:00,2021,389.6222084367246
Saturday,23:00,2022,544.1205211726384
Saturday,23:00,2023,619.8762437810946
Saturday,23:00,2024,620.7894736842105
Saturday,23:15,2019,577.8722084367246
Saturday,23:15,2020,411.47989949748745
Saturday,23:15,2021,374.7369727047146
Saturday,23:15,2022,525.0013029315961
Saturday,23:15,2023,611.8233830845771
Saturday,23:15,2024,617.811544991511
Saturday,23:30,2019,538.8411910669976
Saturday,23:30,2020,374.1105527638191
Saturday,23:30,2021,340.06947890818856
Saturday,23:30,2022,483.5830618892508
Saturday,23:30,2023,577.4726368159204
Saturday,23:30,2024,577.4550084889644
Saturday,23:45,2019,488.3151364764268
Saturday,23:45,2020,335.6030150753769
Saturday,23:45,2021,307.136476426799
Saturday,23:45,2022,438.556351791531
Saturday,23:45,2023,519.5522388059702
Saturday,23:45,2024,525.5670628183361
Sunday,00:00,2019,446.50558312655085
Sunday,00:00,2020,304.0929648241206
Sunday,00:00,2021,268.7642679900744
Sunday,00:00,2022,388.05718085106383
Sunday,00:00,2023,445.3545232273839
Sunday,00:00,2024,470.3887945670628
Sunday,00:15,2019,407.295905707196
Sunday,00:15,2020,273.2361809045226
Sunday,00:15,2021,265.25062034739454
Sunday,00:15,2022,362.45478723404256
Sunday,00:15,2023,411.71882640586796
Sunday,00:15,2024,430.7113752122241
Sunday,00:30,2019,364.92369727047145
Sunday,00:30,2020,248.29459798994975
Sunday,00:30,2021,230.49379652605458
Sunday,00:30,2022,323.1216755319149
Sunday,00:30,2023,371.5195599022005
Sunday,00:30,2024,384.80220713073004
Sunday,00:45,2019,332.34429280397023
Sunday,00:45,2020,221.56281407035175
Sunday,00:45,2021,203.272952853598
Sunday,00:45,2022,290.74468085106383
Sunday,00:45,2023,334.0366748166259
Sunday,00:45,2024,341.66893039049233
Sunday,01:00,2019,292.02543424317616
Sunday,01:00,2020,194.89698492462313
Sunday,01:00,2021,176.36228287841192
Sunday,01:00,2022,257.61037234042556
Sunday,01:00,2023,295.1552567237164
Sunday,01:00,2024,300.7988115449915
Sunday,01:15,2019,264.31141439205953
Sunday,01:15,2020,169.9824120603015
Sunday,01:15,2021,154.91191066997519
Sunday,01:15,2022,227.43617021276594
Sunday,01:15,2023,263.7506112469438
Sunday,01:15,2024,263.5636672325976
Sunday,01:30,2019,230.94354838709677
Sunday,01:30,2020,147.82914572864323
Sunday,01:30,2021,133.32692307692307
Sunday,01:30,2022,200.53390957446808
Sunday,01:30,2023,228.35085574572128
Sunday,01:30,2024,227.66553480475383
Sunday,01:45,2019,199.91315136476427
Sunday,01:45,2020,130.5854271356784
Sunday,01:45,2021,115.64950372208436
Sunday,01:45,2022,176.94148936170214
Sunday,01:45,2023,201.93887530562347
Sunday,01:45,2024,199.80475382003397
Sunday,02:00,2019,174.8120347394541
Sunday,02:00,2020,114.78795643818066
Sunday,02:00,2021,102.8045905707196
Sunday,02:00,2022,155.92396469789546
Sunday,02:00,2023,175.47208436724566
Sunday,02:00,2024,177.67829119442024
Sunday,02:15,2019,154.45471464019852
Sunday,02:15,2020,102.1806534272902
Sunday,02:15,2021,92.19354838709677
Sunday,02:15,2022,141.82213170400544
Sunday,02:15,2023,161.72828784119108
Sunday,02:15,2024,160.90496948561466
Sunday,02:30,2019,140.36290322580646
Sunday,02:30,2020,92.3260730301089
Sunday,02:30,2021,80.83064516129032
Sunday,02:30,2022,128.1194840461643
Sunday,02:30,2023,142.3771712158809
Sunday,02:30,2024,145.3121185701831
Sunday,02:45,2019,128.93858560794044
Sunday,02:45,2020,83.53875720691865
Sunday,02:45,2021,74.97518610421837
Sunday,02:45,2022,118.28920570264766
Sunday,02:45,2023,134.91315136476427
Sunday,02:45,2024,135.18831734960767
Sunday,03:00,2019,127.8076923076923
Sunday,03:00,2020,77.84422110552764
Sunday,03:00,2021,69.53598014888337
Sunday,03:00,2022,113.28989361702128
Sunday,03:00,2023,127.18704156479218
Sunday,03:00,2024,131.53989813242785
Sunday,03:15,2019,123.88523573200993
Sunday,03:15,2020,72.85929648241206
Sunday,03:15,2021,65.0136476426799
Sunday,03:15,2022,108.93018617021276
Sunday,03:15,2023,123.75794621026895
Sunday,03:15,2024,127.71646859083192
Sunday,03:30,2019,116.61042183622828
Sunday,03:30,2020,66.74309045226131
Sunday,03:30,2021,60.82382133995037
Sunday,03:30,2022,105.45478723404256
Sunday,03:30,2023,117.00244498777506
Sunday,03:30,2024,121.03565365025467
Sunday,03:45,2019,110.50248138957816
Sunday,03:45,2020,62.62311557788945
Sunday,03:45,2021,57.119727047146405
Sunday,03:45,2022,99.61170212765957
Sunday,03:45,2023,111.84413202933985
Sunday,03:45,2024,115.23005093378607
Sunday,04:00,2019,108.77171215880894
Sunday,04:00,2020,60.253768844221106
Sunday,04:00,2021,54.66253101736973
Sunday,04:00,2022,98.53457446808511
Sunday,04:00,2023,110.31540342298288
Sunday,04:00,2024,113.60526315789474
Sunday,04:15,2019,110.098635235732
Sunday,04:15,2020,59.54145728643216
Sunday,04:15,2021,54.047766749379655
Sunday,04:15,2022,98.20478723404256
Sunday,04:15,2023,113.7799511002445
Sunday,04:15,2024,115.03820033955857
Sunday,04:30,2019,113.07506203473946
Sunday,04:30,2020,59.537688442211056
Sunday,04:30,2021,58.11786600496278
Sunday,04:30,2022,97.14694148936171
Sunday,04:30,2023,114.72432762836186
Sunday,04:30,2024,117.59677419354838
Sunday,04:45,2019,112.57816377171216
Sunday,04:45,2020,60.17336683417086
Sunday,04:45,2021,60.55086848635236
Sunday,04:45,2022,96.1436170212766
Sunday,04:45,2023,115.78789731051344
Sunday,04:45,2024,117.97198641765705
Sunday,05:00,2019,125.75
Sunday,05:00,2020,67.46984924623115
Sunday,05:00,2021,69.93982630272953
Sunday,05:00,2022,103.8065159574468
Sunday,05:00,2023,123.9981662591687
Sunday,05:00,2024,127.64516129032258
Sunday,05:15,2019,136.64888337468983
Sunday,05:15,2020,73.97738693467336
Sunday,05:15,2021,77.2258064516129
Sunday,05:15,2022,113.32180851063829
Sunday,05:15,2023,131.42542787286064
Sunday,05:15,2024,136.9125636672326
Sunday,05:30,2019,137.67928039702232
Sunday,05:30,2020,77.89698492462311
Sunday,05:30,2021,80.12406947890818
Sunday,05:30,2022,115.89827127659575
Sunday,05:30,2023,131.34229828850854
Sunday,05:30,2024,138.97707979626486
Sunday,05:45,2019,133.56079404466502
Sunday,05:45,2020,78.09233668341709
Sunday,05:45,2021,81.75434243176178
Sunday,05:45,2022,113.30851063829788
Sunday,05:45,2023,128.60880195599023
Sunday,05:45,2024,132.55263157894737
Sunday,06:00,2019,140.45719602977667
Sunday,06:00,2020,85.73115577889448
Sunday,06:00,2021,90.94789081885857
Sunday,06:00,2022,119.44680851063829
Sunday,06:00,2023,135.02689486552566
Sunday,06:00,2024,137.52716468590833
Sunday,06:15,2019,159.74317617866004
Sunday,06:15,2020,103.98994974874371
Sunday,06:15,2021,110.75930521091811
Sunday,06:15,2022,130.93949468085106
Sunday,06:15,2023,149.1124694376528
Sunday,06:15,2024,154.6095076400679
Sunday,06:30,2019,181.96526054590572
Sunday,06:30,2020,123.36180904522612
Sunday,06:30,2021,130.79652605459057
Sunday,06:30,2022,154.77992021276594
Sunday,06:30,2023,171.69926650366747
Sunday,06:30,2024,178.25636672325976
Sunday,06:45,2019,188.73697270471465
Sunday,06:45,2020,131.54020100502512
Sunday,06:45,2021,146.7468982630273
Sunday,06:45,2022,162.65159574468086
Sunday,06:45,2023,178.68215158924207
Sunday,06:45,2024,184.7427843803056
Sunday,07:00,2019,201.78101736972704
Sunday,07:00,2020,141.39910313901345
Sunday,07:00,2021,159.31761786600495
Sunday,07:00,2022,176.34242021276594
Sunday,07:00,2023,192.2468982630273
Sunday,07:00,2024,196.94567062818336
Sunday,07:15,2019,204.7214640198511
Sunday,07:15,2020,140.82254964766176
Sunday,07:15,2021,163.97518610421835
Sunday,07:15,2022,181.0345744680851
Sunday,07:15,2023,198.14640198511165
Sunday,07:15,2024,204.69015280135824
Sunday,07:30,2019,213.80086848635236
Sunday,07:30,2020,142.27738629083922
Sunday,07:30,2021,170.74441687344913
Sunday,07:30,2022,187.87632978723406
Sunday,07:30,2023,207.00558312655087
Sunday,07:30,2024,214.04329371816638
Sunday,07:45,2019,224.3560794044665
Sunday,07:45,2020,152.4023062139654
Sunday,07:45,2021,183.8436724565757
Sunday,07:45,2022,194.5784574468085
Sunday,07:45,2023,218.16563275434243
Sunday,07:45,2024,225.63073005093378
Sunday,08:00,2019,236.45719602977667
Sunday,08:00,2020,163.1723254324151
Sunday,08:00,2021,194.63523573200993
Sunday,08:00,2022,207.45478723404256
Sunday,08:00,2023,230.5440446650124
Sunday,08:00,2024,237.34889643463498
Sunday,08:15,2019,270.5440446650124
Sunday,08:15,2020,187.4234465086483
Sunday,08:15,2021,223.26550868486353
Sunday,08:15,2022,231.08510638297872
Sunday,08:15,2023,255.89764267990074
Sunday,08:15,2024,268.46943972835317
Sunday,08:30,2019,313.2183622828784
Sunday,08:30,2020,219.48238308776425
Sunday,08:30,2021,263.8709677419355
Sunday,08:30,2022,265.16156914893617
Sunday,08:30,2023,293.7890818858561
Sunday,08:30,2024,305.61035653650254
Sunday,08:45,2019,357.01488833746896
Sunday,08:45,2020,250.90647021140293
Sunday,08:45,2021,302.17369727047145
Sunday,08:45,2022,301.8530585106383
Sunday,08:45,2023,330.1799007444169
Sunday,08:45,2024,351.2988115449915
Sunday,09:00,2019,380.18424317617865
Sunday,09:00,2020,272.39397821909034
Sunday,09:00,2021,332.6730769230769
Sunday,09:00,2022,328.73271276595744
Sunday,09:00,2023,366.47208436724566
Sunday,09:00,2024,384.1833616298812
Sunday,09:15,2019,462.6029776674938
Sunday,09:15,2020,338.67648942985267
Sunday,09:15,2021,405.68672456575683
Sunday,09:15,2022,400.8936170212766
Sunday,09:15,2023,449.105459057072
Sunday,09:15,2024,474.21646859083194
Sunday,09:30,2019,545.4497518610422
Sunday,09:30,2020,409.2479180012812
Sunday,09:30,2021,487.6637717121588
Sunday,09:30,2022,481.11436170212767
Sunday,09:30,2023,531.712158808933
Sunday,09:30,2024,561.3904923599321
Sunday,09:45,2019,599.9944168734492
Sunday,09:45,2020,463.7373478539398
Sunday,09:45,2021,554.1246898263028
Sunday,09:45,2022,537.7367021276596
Sunday,09:45,2023,595.7822580645161
Sunday,09:45,2024,626.6129032258065
Sunday,10:00,2019,627.1234491315137
Sunday,10:00,2020,471.8058936579116
Sunday,10:00,2021,565.7320099255583
Sunday,10:00,2022,549.4035904255319
Sunday,10:00,2023,606.4348635235732
Sunday,10:00,2024,639.748726655348
Sunday,10:15,2019,706.909429280397
Sunday,10:15,2020,543.0108904548366
Sunday,10:15,2021,648.2574441687345
Sunday,10:15,2022,629.4734042553191
Sunday,10:15,2023,680.6650124069479
Sunday,10:15,2024,692.7843803056027
Sunday,10:30,2019,761.6153846153846
Sunday,10:30,2020,602.7930813581038
Sunday,10:30,2021,712.7686104218362
Sunday,10:30,2022,686.1117021276596
Sunday,10:30,2023,738.3033498759305
Sunday,10:30,2024,771.4448217317487
Sunday,10:45,2019,800.7617866004963
Sunday,10:45,2020,646.7488789237668
Sunday,10:45,2021,765.2624069478908
Sunday,10:45,2022,734.686170212766
Sunday,10:45,2023,783.4019851116625
Sunday,10:45,2024,805.5967741935484
Sunday,11:00,2019,797.3312655086849
Sunday,11:00,2020,636.5560538116592
Sunday,11:00,2021,745.6786600496278
Sunday,11:00,2022,722.6894946808511
Sunday,11:00,2023,776.9181141439205
Sunday,11:00,2024,810.6638370118845
Sunday,11:15,2019,855.7357320099255
Sunday,11:15,2020,690.078795643818
Sunday,11:15,2021,811.9026054590571
Sunday,11:15,2022,777.5452127659574
Sunday,11:15,2023,824.9354838709677
Sunday,11:15,2024,858.6290322580645
Sunday,11:30,2019,908.7965260545906
Sunday,11:30,2020,738.5637411915438
Sunday,11:30,2021,870.0297766749379
Sunday,11:30,2022,840.5890957446809
Sunday,11:30,2023,873.727047146402
Sunday,11:30,2024,902.1290322580645
Sunday,11:45,2019,943.4956575682382
Sunday,11:45,2020,788.7431133888533
Sunday,11:45,2021,927.0521091811414
Sunday,11:45,2022,884.71875
Sunday,11:45,2023,913.0372208436725
Sunday,11:45,2024,945.1926994906621
Sunday,12:00,2019,937.5800248138958
Sunday,12:00,2020,786.5060858424088
Sunday,12:00,2021,913.4540942928039
Sunday,12:00,2022,878.968085106383
Sunday,12:00,2023,910.1116625310174
Sunday,12:00,2024,934.4915110356536
Sunday,12:15,2019,983.590570719603
Sunday,12:15,2020,831.103139013453
Sunday,12:15,2021,964.6253101736972
Sunday,12:15,2022,923.2101063829788
Sunday,12:15,2023,963.5397022332506
Sunday,12:15,2024,973.2903225806451
Sunday,12:30,2019,1020.7803970223325
Sunday,12:30,2020,871.3183856502242
Sunday,12:30,2021,1004.0186104218362
Sunday,12:30,2022,964.6941489361702
Sunday,12:30,2023,997.4813895781638
Sunday,12:30,2024,1002.0577249575551
Sunday,12:45,2019,1044.4913151364765
Sunday,12:45,2020,904.122998078155
Sunday,12:45,2021,1037.421836228288
Sunday,12:45,2022,988.8484042553191
Sunday,12:45,2023,1021.4962779156327
Sunday,12:45,2024,1025.4015280135823
Sunday,13:00,2019,1037.3889578163771
Sunday,13:00,2020,903.7745035233825
Sunday,13:00,2021,1031.462158808933
Sunday,13:00,2022,976.3404255319149
Sunday,13:00,2023,1008.4119106699752
Sunday,13:00,2024,1019.1612903225806
Sunday,13:15,2019,1073.5210918114144
Sunday,13:15,2020,945.2325432415118
Sunday,13:15,2021,1079.9454094292803
Sunday,13:15,2022,1018.8045212765958
Sunday,13:15,2023,1048.712158808933
Sunday,13:15,2024,1056.085738539898
Sunday,13:30,2019,1100.6625310173697
Sunday,13:30,2020,968.72133247918
Sunday,13:30,2021,1102.3722084367246
Sunday,13:30,2022,1045.7692819148936
Sunday,13:30,2023,1059.485111662531
Sunday,13:30,2024,1072.6273344651952
Sunday,13:45,2019,1105.0142679900744
Sunday,13:45,2020,984.6201153106982
Sunday,13:45,2021,1110.0235732009926
Sunday,13:45,2022,1051.1761968085107
Sunday,13:45,2023,1068.1563275434244
Sunday,13:45,2024,1069.1655348047539
Sunday,14:00,2019,1094.1395781637716
Sunday,14:00,2020,967.6591928251121
Sunday,14:00,2021,1082.5514888337468
Sunday,14:00,2022,1027.622340425532
Sunday,14:00,2023,1050.6749379652606
Sunday,14:00,2024,1054.2758913412563
Sunday,14:15,2019,1121.6091811414392
Sunday,14:15,2020,995.8616271620756
Sunday,14:15,2021,1105.228287841191
Sunday,14:15,2022,1050.904920212766
Sunday,14:15,2023,1076.183622828784
Sunday,14:15,2024,1069.1553480475382
Sunday,14:30,2019,1133.016129032258
Sunday,14:30,2020,990.2088404868674
Sunday,14:30,2021,1109.4863523573201
Sunday,14:30,2022,1052.6682180851064
Sunday,14:30,2023,1080.4789081885856
Sunday,14:30,2024,1076.225806451613
Sunday,14:45,2019,1116.713399503722
Sunday,14:45,2020,984.8199871877002
Sunday,14:45,2021,1108.1464019851117
Sunday,14:45,2022,1053.7925531914893
Sunday,14:45,2023,1067.1029776674939
Sunday,14:45,2024,1069.5662139219016
Sunday,15:00,2019,1073.3176178660049
Sunday,15:00,2020,938.0204996796925
Sunday,15:00,2021,1054.4863523573201
Sunday,15:00,2022,1017.0871010638298
Sunday,15:00,2023,1044.498759305211
Sunday,15:00,2024,1034.9966044142614
Sunday,15:15,2019,1075.1966501240695
Sunday,15:15,2020,935.4356181934658
Sunday,15:15,2021,1051.6321339950373
Sunday,15:15,2022,1018.5498670212766
Sunday,15:15,2023,1050.4261786600496
Sunday,15:15,2024,1034.7495755517828
Sunday,15:30,2019,1073.5334987593053
Sunday,15:30,2020,926.7469570787956
Sunday,15:30,2021,1051.6240694789083
Sunday,15:30,2022,1018.3251329787234
Sunday,15:30,2023,1044.4416873449131
Sunday,15:30,2024,1038.7266553480476
Sunday,15:45,2019,1060.6290322580646
Sunday,15:45,2020,926.5547725816784
Sunday,15:45,2021,1049.816377171216
Sunday,15:45,2022,1010.1170212765958
Sunday,15:45,2023,1041.8535980148883
Sunday,15:45,2024,1032.799660441426
Sunday,16:00,2019,1031.7369727047146
Sunday,16:00,2020,898.7725816784113
Sunday,16:00,2021,1014.7990074441688
Sunday,16:00,2022,974.061170212766
Sunday,16:00,2023,1008.2468982630273
Sunday,16:00,2024,997.2190152801359
Sunday,16:15,2019,1029.7816377171216
Sunday,16:15,2020,891.6412556053812
Sunday,16:15,2021,1021.1240694789082
Sunday,16:15,2022,969.2021276595744
Sunday,16:15,2023,1001.3120347394541
Sunday,16:15,2024,999.346349745331
Sunday,16:30,2019,1026.62158808933
Sunday,16:30,2020,884.5534913516976
Sunday,16:30,2021,1008.7344913151364
Sunday,16:30,2022,964.7712765957447
Sunday,16:30,2023,999.9454094292804
Sunday,16:30,2024,1006.5806451612904
